,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
345053,73.46554904434173,1.7479056650016631,1.1976967919687027,1.0,1.0,0.0,1.0,0.0
181014,64.77210379237027,1.2852583406838758,1.044399386438026,1.0,0.0,0.0,1.0,0.0
477845,13.356127305198305,56.96349799057844,0.2209134245037088,1.0,1.0,0.0,1.0,0.0
528977,236.9218486814569,0.2241448904895641,0.7632902671627103,1.0,0.0,1.0,0.0,0.0
705456,3.330578765603358,6.502581357320728,0.6051052772617114,1.0,0.0,1.0,0.0,0.0
476091,2.5837757680205127,54.35541475486461,1.6588440219086813,1.0,1.0,0.0,1.0,0.0
798624,50.5962508285656,1.9396774421476497,0.1499456526388623,1.0,1.0,1.0,1.0,0.0
602427,2.180909758935891,0.783613413194313,0.8316564900429689,1.0,0.0,0.0,0.0,0.0
131457,2.1323021611554123,3.2305985181636423,10.609048468220472,1.0,1.0,0.0,1.0,1.0
164588,1.0093479853458154,1.6683719720339014,2.0042316615677778,0.0,1.0,0.0,0.0,0.0
90282,46.72321994552973,2.0857380532238468,3.356315525838144,1.0,1.0,0.0,0.0,0.0
574670,7.777823266445926,0.3128484767209378,0.3461293770208029,1.0,1.0,0.0,0.0,0.0
547182,2.388416802091929,0.2533945636025846,0.8172753057032195,1.0,1.0,0.0,1.0,0.0
733623,85.89868619763688,4.601025960122764,2.309644838471439,1.0,0.0,0.0,0.0,0.0
519168,12.12505823509542,0.0392991083257301,0.4278549542955501,1.0,1.0,0.0,1.0,0.0
575211,4.05285245399597,1.3284498170942045,0.4042876811767008,1.0,1.0,1.0,1.0,0.0
405308,3.2912158597976107,2.7568940386897056,1.1644149987185577,1.0,1.0,0.0,1.0,0.0
300642,33.36518302265893,0.0433913339833967,0.293330691746643,1.0,1.0,0.0,1.0,0.0
774321,5.237470341924488,0.2000334181524558,0.2393381989731391,1.0,0.0,0.0,0.0,0.0
125612,3.847116542924666,0.1683269199641697,0.4818835546705677,1.0,0.0,0.0,1.0,0.0
871253,78.87157214763026,3.970629412844683,0.710118329915188,1.0,1.0,1.0,1.0,0.0
931561,5.2305125388146045,0.6549426457836873,3.214069741263428,1.0,0.0,0.0,1.0,0.0
441605,12.63668857822651,0.187311459003985,4.185851388380389,1.0,1.0,0.0,1.0,1.0
745493,0.657668085645658,1.1652768242146117,0.8474303232582571,0.0,1.0,0.0,1.0,0.0
447712,21.63736734095599,0.0994550579805984,2.7783652811209216,1.0,1.0,1.0,0.0,0.0
477870,12.853856195439702,0.3993722556224399,2.845871388366985,1.0,0.0,0.0,1.0,0.0
351341,1.8187003987992725,0.0630501284934914,0.7087905736339534,0.0,1.0,0.0,0.0,0.0
350030,248.466431375364,0.7362924635262952,0.2491083235099707,1.0,1.0,0.0,1.0,0.0
288853,33.68893517452099,0.6037046549427388,0.2511441989038869,1.0,1.0,0.0,1.0,0.0
609363,3.173221938020829,0.0183739699336048,3.9340684381453968,1.0,0.0,0.0,1.0,0.0
638068,46.48974281440187,42.36725066868452,5.135539358770299,1.0,0.0,0.0,1.0,1.0
31724,12.467675723242513,0.0672452602150835,0.275715527540877,1.0,0.0,0.0,1.0,0.0
892081,17.216551588172962,1.342642748949645,0.7227055715031074,1.0,0.0,0.0,1.0,0.0
601913,95.4831118252061,2.524628174228253,2.6133968996102137,1.0,1.0,0.0,1.0,0.0
940928,69.11950854484381,1.458437379462847,1.752561981357711,1.0,1.0,1.0,1.0,0.0
944116,30.700313402586232,0.2933261896007881,0.1606724425215282,1.0,0.0,0.0,0.0,0.0
922228,4.739362096015433,1.517193370561147,1.6133992564538555,1.0,1.0,0.0,1.0,0.0
947298,5.817211506036692,0.1110016407982663,9.77974841278048,1.0,1.0,0.0,1.0,1.0
587856,4.233087575031958,9.553169735846415,1.46883495551411,1.0,0.0,0.0,1.0,0.0
26290,5.429149896035208,1.866801923963783,9.786226083319406,1.0,0.0,0.0,0.0,0.0
922716,7.071981813997119,0.4170687223319722,0.5262952100201734,1.0,0.0,0.0,1.0,0.0
436831,2.4937163200454537,2.055589388283716,0.6303725342916948,1.0,0.0,0.0,0.0,0.0
74677,7.678832780294976,0.1749984924781972,3.0738030680153328,1.0,0.0,0.0,1.0,0.0
897768,85.96987584750507,13.106557154528604,1.192792210612058,1.0,0.0,0.0,0.0,0.0
172743,270.69669732736463,0.0938179490954111,0.4284270344796859,1.0,0.0,0.0,1.0,1.0
3638,12.910034169081786,0.1119643848394608,2.6535515748989607,1.0,0.0,0.0,1.0,0.0
995239,4.969677010162571,0.1744650701417616,0.2668007756661059,1.0,0.0,1.0,0.0,0.0
963946,26.63761526546087,0.1672143208186581,0.4857487512274657,1.0,0.0,0.0,0.0,0.0
590502,22.233064574445116,3.111911271833846,0.4156666554452659,1.0,0.0,0.0,1.0,0.0
710355,2.726104883024388,4.10555761495614,3.229548743422145,1.0,1.0,0.0,1.0,0.0
742031,10.718145379024946,0.0556854662907937,1.356225139526978,1.0,1.0,0.0,1.0,0.0
153610,10.186386715303284,0.0419515096515217,2.9157388080959685,1.0,1.0,0.0,1.0,0.0
759041,13.401802176400569,1.4820707238632629,0.865686289978458,1.0,0.0,0.0,1.0,0.0
301834,1.766623749897824,9.58617226675777,2.1454476630020096,0.0,1.0,0.0,1.0,0.0
528422,5.092167468059677,1.8047440547690936,0.2512683960015264,1.0,0.0,0.0,1.0,0.0
522285,5.130498918480826,1.444132652178184,0.1142015777097705,1.0,0.0,0.0,1.0,0.0
685908,8.606022198375987,2.860287804912835,3.631903876112327,1.0,1.0,0.0,0.0,0.0
660478,6.289010386112943,0.0183446597282763,0.5605699163462018,1.0,1.0,0.0,0.0,0.0
844212,7.288713819759474,0.1753009681366087,0.2254701762763293,1.0,0.0,0.0,0.0,0.0
237822,14.843618853783031,3.3951251896822696,0.1472786090855229,1.0,1.0,0.0,1.0,0.0
519696,6.541958306119664,0.0107229894543594,4.354858515831578,1.0,1.0,0.0,0.0,0.0
87523,1.5656469448848926,0.8295840102116853,0.2274732325630576,0.0,0.0,0.0,0.0,0.0
581678,4.131873013773103,0.5890064232868764,0.7259938035769165,1.0,0.0,0.0,1.0,0.0
12056,22.890510635099503,0.0285422109703078,0.4179340849160029,1.0,0.0,0.0,1.0,0.0
100437,4.485193489987729,2.469515734358876,0.3372123685653027,1.0,0.0,0.0,1.0,0.0
663351,3.1755671379952326,0.5104088611884675,2.666207943469806,1.0,1.0,0.0,0.0,0.0
767925,111.7577926841154,2.284673593483107,0.7677564665600843,1.0,0.0,0.0,1.0,1.0
199718,8.316278660952873,0.0164564254599796,2.71465209539327,1.0,0.0,1.0,1.0,0.0
967732,8.267391313130167,6.134658934225564,2.9212546575085163,1.0,0.0,0.0,0.0,0.0
673198,66.68670047141151,0.7082551747852526,1.56832536449615,1.0,0.0,0.0,0.0,0.0
483055,3.7948523054214944,0.3375137657811459,2.2423387386884253,1.0,0.0,0.0,1.0,0.0
740198,50.64204512749433,1.4804623988557248,0.3551001109948341,1.0,1.0,0.0,1.0,0.0
508305,4.069319496299129,0.0848015178457343,4.156562046125473,1.0,0.0,0.0,1.0,1.0
556711,2.128272772439774,17.354905476090078,0.66102916797482,1.0,0.0,0.0,0.0,0.0
240811,67.13640450460387,0.1658161789357824,1.0839601628441615,1.0,1.0,1.0,1.0,0.0
108468,4.276990396325387,0.3567776689587877,0.3292044929657351,1.0,0.0,0.0,1.0,0.0
284742,28.56953056587105,2.1174080512129585,1.1830481437161413,1.0,0.0,0.0,1.0,0.0
639940,14.348553917889747,8.605887707131544,0.6143665947171375,1.0,0.0,0.0,0.0,0.0
